Time,x,y_lo,y_hi
10:03:39.836,60627,162,165
10:03:40.036,60625,162,165
10:03:40.232,60627,162,165
10:03:40.285,60630,162,165
10:03:40.285,60627,162,165
10:03:40.285,60630,162,165
10:03:40.596,60627,162,165
10:03:40.649,60625,162,165
10:03:40.716,60622,162,165
10:03:40.716,60625,162,165
10:03:40.720,60622,162,165
10:03:40.723,60625,162,165
10:03:40.743,60622,162,165
10:03:40.748,60625,162,165
10:03:40.911,60622,162,165
10:03:40.915,60625,162,165
10:03:41.361,60622,162,165
10:03:41.365,60625,162,165
10:03:41.508,60622,162,165
10:03:41.614,60625,162,165
10:03:41.851,60627,162,165
10:03:41.919,60625,162,165
10:03:42.211,60622,162,165
10:03:42.741,60620,162,165
10:03:43.138,60617,162,165
10:03:43.185,60620,162,165
10:03:43.211,60617,162,165
10:03:45.099,60615,162,165
10:03:45.218,60612,162,165
10:03:45.286,60615,162,165
10:03:45.300,60612,162,165
10:03:45.975,60615,162,165
10:03:46.188,60617,162,165
10:03:47.116,60615,162,165
10:03:47.116,60617,162,165
10:03:47.117,60615,162,165
10:03:47.120,60612,162,165
10:03:47.567,60615,162,165
10:03:47.745,60617,162,165
10:03:47.914,60620,162,165
10:03:48.118,60617,162,165
10:03:48.149,60615,162,165
10:03:48.163,60617,162,165
10:03:48.215,60615,162,165
10:03:48.320,60612,162,165
10:03:48.903,60610,162,165
10:03:48.906,60612,162,165
10:03:49.052,60610,162,165
10:03:49.217,60607,162,165
10:03:49.219,60610,162,165
10:03:49.537,60607,162,165
10:03:49.539,60610,162,165
10:03:49.982,60607,162,165
10:03:50.174,60610,162,165
10:03:50.175,60612,162,165
10:03:50.176,60610,162,165
10:03:50.718,60607,162,165
10:03:50.844,60610,162,165
10:03:51.532,60607,162,165
10:03:51.989,60610,162,165
10:03:52.262,60607,162,165
10:03:52.682,60610,162,165
10:03:52.746,60612,162,165
10:03:52.775,60615,162,165
10:03:52.796,60612,162,165
10:03:52.796,60615,162,165
10:03:53.095,60612,162,165
10:03:53.217,60615,162,165
10:03:53.713,60617,162,165
10:03:53.715,60620,162,165
10:03:54.200,60617,162,165
10:03:54.222,60620,162,165
10:03:54.774,60617,162,165
10:03:55.252,60615,162,165
10:03:55.253,60617,162,165
10:03:55.253,60615,162,165
10:03:55.725,60617,162,165
10:03:55.746,60615,162,165
10:03:55.754,60612,162,165
10:03:56.207,60615,162,165
10:03:56.317,60612,162,165
10:03:56.726,60610,162,165
10:03:56.755,60607,162,165
10:03:56.917,60610,162,165
10:03:56.948,60607,162,165
10:03:56.978,60605,162,165
10:03:57.573,60602,162,165
10:03:57.725,60605,162,165
10:03:58.257,60602,162,165
10:03:58.257,60605,162,165
10:03:58.257,60602,162,165
10:03:58.257,60605,162,165
10:03:58.257,60602,162,165
10:03:58.965,60600,162,165
10:03:58.965,60602,162,165
10:03:58.968,60600,162,165
10:03:58.968,60602,162,165
10:03:59.755,60605,162,165
10:04:00.229,60607,162,165
10:04:00.230,60605,162,165
10:04:00.273,60602,162,165
10:04:01.242,60605,162,165
10:04:01.245,60607,162,165
10:04:01.293,60605,162,165
10:04:01.444,60602,162,165
10:04:01.644,60605,162,165
10:04:02.153,60602,162,165
10:04:02.196,60605,162,165
10:04:02.258,60607,162,165
10:04:02.347,60605,162,165
10:04:02.572,60607,162,165
10:04:02.663,60610,162,165
10:04:02.729,60612,162,165
10:04:02.733,60615,162,165
10:04:02.765,60617,162,165
10:04:02.797,60615,162,165
10:04:02.807,60617,162,165
10:04:02.967,60620,162,165
10:04:03.269,60617,162,165
10:04:03.499,60620,162,165
10:04:03.573,60617,162,165
10:04:03.677,60620,162,165
10:04:03.771,60617,162,165
10:04:03.804,60620,162,165
10:04:04.280,60617,162,165
10:04:04.526,60620,162,165
10:04:04.546,60622,162,165
10:04:05.227,60620,162,165
10:04:05.228,60622,162,165
10:04:05.939,60625,162,165
10:04:06.448,60627,162,165
10:04:06.619,60625,162,165
10:04:07.268,60627,162,165
10:04:07.281,60630,162,165
10:04:07.701,60632,162,165
10:04:08.156,60635,162,165
10:04:08.174,60637,162,165
10:04:08.177,60640,162,165
10:04:08.177,60637,162,165
10:04:08.203,60640,162,165
10:04:08.260,60637,162,165
10:04:08.321,60640,162,165
10:04:08.341,60637,162,165
10:04:08.376,60635,162,165
10:04:08.487,60632,162,165
10:04:08.680,60630,162,165
10:04:08.687,60632,162,165
10:04:08.781,60630,162,165
10:04:08.782,60632,162,165
10:04:08.782,60630,162,165
10:04:08.828,60632,162,165
10:04:08.949,60630,162,165
10:04:08.976,60632,162,165
10:04:09.201,60635,162,165
10:04:09.220,60632,162,165
10:04:09.533,60630,162,165
10:04:09.747,60627,162,165
10:04:09.919,60625,162,165
10:04:09.924,60622,162,165
10:04:09.945,60625,162,165
10:04:10.145,60627,162,165
10:04:10.229,60625,162,165
10:04:10.258,60622,162,165
10:04:10.263,60620,162,165
10:04:10.293,60622,162,165
10:04:10.706,60620,162,165
10:04:10.714,60617,162,165
10:04:10.789,60615,162,165
10:04:11.010,60617,162,165
10:04:11.056,60615,162,165
10:04:11.095,60617,162,165
10:04:11.158,60615,162,165
10:04:11.260,60612,162,165
10:04:12.038,60615,162,165
10:04:12.042,60617,162,165
10:04:12.085,60615,162,165
10:04:12.475,60612,162,165
10:04:13.037,60610,162,165
10:04:13.040,60607,162,165
10:04:13.255,60610,162,165
10:04:13.257,60612,162,165
10:04:13.833,60610,162,165
10:04:14.115,60607,162,165
10:04:14.592,60605,162,165
10:04:14.596,60607,162,165
10:04:14.775,60610,162,165
10:04:14.937,60612,162,165
10:04:14.991,60610,162,165
10:04:15.232,60607,162,165
10:04:15.622,60605,162,165
10:04:15.692,60607,162,165
10:04:15.695,60610,162,165
10:04:16.131,60607,162,165
10:04:16.159,60610,162,165
10:04:16.160,60607,162,165
10:04:16.663,60610,162,165
10:04:16.665,60612,162,165
10:04:16.863,60610,162,165
10:04:16.917,60612,162,165
10:04:17.126,60610,162,165
10:04:17.135,60607,162,165
10:04:17.414,60610,162,165
10:04:17.414,60607,162,165
10:04:17.414,60610,162,165
10:04:17.415,60612,162,165
10:04:17.985,60615,162,165
10:04:18.147,60612,162,165
10:04:18.162,60610,162,165
10:04:18.336,60607,162,165
10:04:18.652,60605,162,165
10:04:18.658,60607,162,165
10:04:18.658,60605,162,165
10:04:18.660,60607,162,165
10:04:19.202,60605,162,165
10:04:19.628,60607,162,165
10:04:19.658,60610,162,165
10:04:19.703,60607,162,165
10:04:20.763,60610,162,165
10:04:20.783,60607,162,165
10:04:21.066,60610,162,165
10:04:21.184,60607,162,165
10:04:21.366,60610,162,165
10:04:21.663,60612,162,165
10:04:22.105,60610,162,165
10:04:22.356,60607,162,165
10:04:22.365,60610,162,165
10:04:22.557,60607,162,165
10:04:22.667,60605,162,165
10:04:23.456,60607,162,165
10:04:23.458,60610,162,165
10:04:23.667,60612,162,165
10:04:23.672,60615,162,165
10:04:23.988,60617,162,165
10:04:23.989,60615,162,165
10:04:23.991,60617,162,165
10:04:23.994,60615,162,165
10:04:23.994,60617,162,165
10:04:24.136,60620,162,165
10:04:24.168,60622,162,165
10:04:24.339,60620,162,165
10:04:24.462,60617,162,165
10:04:24.532,60615,162,165
10:04:24.534,60617,162,165
10:04:24.761,60620,162,165
10:04:25.010,60617,162,165
10:04:26.982,60615,162,165
10:04:27.142,60617,162,165
10:04:27.213,60620,162,165
10:04:28.179,60617,162,165
10:04:28.397,60620,162,165
10:04:28.576,60617,162,165
10:04:28.638,60615,162,165
10:04:28.640,60617,162,165
10:04:28.683,60615,162,165
10:04:28.683,60617,162,165
10:04:28.927,60620,162,165
10:04:29.276,60617,162,165
10:04:29.280,60620,162,165
10:04:29.280,60617,162,165
10:04:29.286,60620,162,165
10:04:29.494,60617,162,165
10:04:30.504,60620,162,165
10:04:30.553,60617,162,165
10:04:31.300,60620,162,165
10:04:31.302,60622,162,165
10:04:31.910,60620,162,165
10:04:32.092,60622,162,165
10:04:32.389,60625,162,165
10:04:32.460,60627,162,165
10:04:32.641,60625,162,165
10:04:32.671,60622,162,165
10:04:32.925,60625,162,165
10:04:33.142,60622,162,165
10:04:33.160,60625,162,165
10:04:33.435,60622,162,165
10:04:33.571,60625,162,165
10:04:33.773,60627,162,165
10:04:34.022,60625,162,165
10:04:34.064,60627,162,165
10:04:34.236,60625,162,165
10:04:34.296,60622,162,165
10:04:34.564,60620,162,165
10:04:34.684,60617,162,165
10:04:34.687,60615,162,165
10:04:35.381,60612,162,165
10:04:35.402,60610,162,165
10:04:35.402,60612,162,165
10:04:35.403,60610,162,165
10:04:35.668,60607,162,165
10:04:35.778,60605,162,165
10:04:35.882,60607,162,165
10:04:36.004,60610,162,165
10:04:36.145,60607,162,165
10:04:36.753,60605,162,165
10:04:36.939,60602,162,165
10:04:36.940,60605,162,165
10:04:36.941,60602,162,165
10:04:36.941,60605,162,165
10:04:36.942,60602,162,165
10:04:36.944,60605,162,165
10:04:36.944,60602,162,165
10:04:36.945,60605,162,165
10:04:36.945,60602,162,165
10:04:36.945,60605,162,165
10:04:36.965,60602,162,165
10:04:37.101,60605,162,165
10:04:37.170,60602,162,165
10:04:37.488,60600,162,165
10:04:37.500,60602,162,165
10:04:37.677,60600,162,165
10:04:37.966,60602,162,165
10:04:38.265,60605,162,165
10:04:38.602,60607,162,165
10:04:38.602,60605,162,165
10:04:38.746,60602,162,165
10:04:39.062,60605,162,165
10:04:39.453,60602,162,165
10:04:39.541,60605,162,165
10:04:39.914,60602,162,165
10:04:39.914,60600,162,165
10:04:39.922,60597,160,165
10:04:39.940,60595,160,162
10:04:39.951,60592,160,162
10:04:39.959,60590,160,162
10:04:39.959,60592,160,162
10:04:39.959,60590,160,162
10:04:39.959,60592,160,162
10:04:39.962,60590,160,162
10:04:40.149,60587,160,162
10:04:40.618,60590,160,162
10:04:40.730,60592,160,162
10:04:40.756,60595,160,162
10:04:40.844,60597,160,162
10:04:41.067,60600,160,162
10:11:25.190,60580,160,162
10:11:26.073,60577,160,162
10:11:26.158,60575,160,162
10:11:26.159,60577,160,162
10:11:26.159,60575,160,162
10:11:26.159,60577,160,162
10:11:26.159,60575,160,162
10:11:26.160,60577,160,162
10:11:26.160,60575,160,162
10:11:26.160,60577,160,162
10:11:26.186,60575,160,162
10:11:26.241,60577,160,162
10:11:26.659,60575,160,162
10:11:27.121,60572,160,162
10:11:27.124,60575,160,162
10:11:27.275,60572,160,162
10:11:27.279,60575,160,162
10:11:27.690,60577,160,162
10:11:27.693,60580,160,162
10:11:27.693,60577,160,162
10:11:27.693,60580,160,162
10:11:27.789,60577,160,162
10:11:27.991,60575,160,162
10:11:28.044,60577,160,162
10:11:28.045,60580,160,162
10:11:28.350,60577,160,162
10:11:28.569,60580,160,162
10:11:28.839,60577,160,162
10:11:28.905,60575,160,162
10:11:29.340,60572,160,162
10:11:29.343,60575,160,162
10:11:30.077,60577,160,162
10:11:30.083,60580,160,162
10:11:30.144,60577,160,162
10:11:30.145,60580,160,162
10:11:30.272,60577,160,162
10:11:30.277,60580,160,162
10:11:30.457,60577,160,162
10:11:30.458,60575,160,162
10:11:30.462,60572,160,162
10:11:30.828,60575,160,162
10:11:31.317,60572,160,162
10:11:31.642,60570,160,162
10:11:31.693,60567,160,162
10:11:31.693,60570,160,162
10:11:31.937,60572,160,162
10:11:32.149,60575,160,162
10:11:32.160,60572,160,162
10:11:32.161,60570,160,162
10:11:32.164,60572,160,162
10:11:32.167,60570,160,162
10:11:32.182,60572,160,162
10:11:32.190,60570,160,162
10:11:32.266,60572,160,162
10:11:32.451,60575,160,162
10:11:32.560,60577,160,162
10:11:32.582,60575,160,162
10:11:32.582,60577,160,162
10:11:32.884,60580,160,162
10:11:32.928,60582,160,162
10:11:32.931,60585,160,162
10:11:32.965,60587,160,162
10:11:33.018,60585,160,162
10:11:33.183,60587,160,162
10:11:33.253,60585,160,162
10:11:33.447,60582,160,162
10:11:33.556,60585,160,162
10:11:33.698,60582,160,162
10:11:33.698,60580,160,162
10:11:33.794,60577,160,162
10:11:34.186,60575,160,162
10:11:34.187,60577,160,162
10:11:34.500,60575,160,162
10:11:34.502,60577,160,162
10:11:34.537,60580,160,162
10:11:34.926,60577,160,162
10:11:34.949,60580,160,162
10:11:35.098,60577,160,162
10:11:35.099,60580,160,162
10:11:35.254,60582,160,162
10:11:35.399,60580,160,162
10:11:35.662,60582,160,162
10:11:35.663,60580,160,162
10:11:35.673,60582,160,162
10:11:36.097,60580,160,162
10:11:36.367,60577,160,162
10:11:36.558,60580,160,162
10:11:36.558,60577,160,162
10:11:36.570,60580,160,162
10:11:36.758,60577,160,162
10:11:36.842,60580,160,162
10:11:37.125,60577,160,162
10:11:37.192,60580,160,162
10:11:37.222,60582,160,162
10:11:37.665,60580,160,162
10:11:37.694,60577,160,162
10:11:37.696,60580,160,162
10:11:37.746,60582,160,162
10:11:37.786,60580,160,162
10:11:37.834,60582,160,162
10:11:37.872,60580,160,162
10:11:37.933,60582,160,162
10:11:38.000,60585,160,162
10:11:38.000,60582,160,162
10:11:38.001,60585,160,162
10:11:38.001,60582,160,162
10:11:38.042,60585,160,162
10:11:38.148,60582,160,162
10:11:38.659,60580,160,162
10:11:38.659,60582,160,162
10:11:38.668,60580,160,162
10:11:38.728,60577,160,162
10:11:39.051,60580,160,162
10:11:39.133,60577,160,162
10:11:39.171,60575,160,162
10:11:39.173,60577,160,162
10:11:39.925,60575,160,162
10:11:40.167,60577,160,162
10:11:40.420,60575,160,162
10:11:40.667,60577,160,162
10:11:41.025,60575,160,162
10:11:41.045,60577,160,162
10:11:41.106,60575,160,162
10:11:41.109,60572,160,162
10:11:41.109,60575,160,162
10:11:41.111,60572,160,162
10:11:41.126,60575,160,162
10:11:41.309,60577,160,162
10:11:41.515,60575,160,162
10:11:41.817,60572,160,162
10:11:41.821,60575,160,162
10:11:41.821,60572,160,162
10:11:41.822,60575,160,162
10:11:41.822,60572,160,162
10:11:42.017,60575,160,162
10:11:42.043,60572,160,162
10:11:42.155,60570,160,162
10:11:42.979,60567,160,162
10:11:42.992,60570,160,162
10:11:43.197,60572,160,162
10:11:43.574,60575,160,162
10:11:43.672,60572,160,162
10:11:43.672,60575,160,162
10:11:43.672,60572,160,162
10:11:43.675,60575,160,162
10:11:43.700,60572,160,162
10:11:43.902,60570,160,162
10:11:43.967,60572,160,162
10:11:43.983,60570,160,162
10:11:43.999,60572,160,162
10:11:44.171,60570,160,162
10:11:44.172,60572,160,162
10:11:44.449,60570,160,162
10:11:44.640,60572,160,162
10:11:45.201,60575,160,162
10:11:45.553,60572,160,162
10:11:45.554,60575,160,162
10:11:45.554,60572,160,162
10:11:45.554,60575,160,162
10:11:45.669,60572,160,162
10:11:45.727,60575,160,162
10:11:46.112,60572,160,162
10:11:46.118,60575,160,162
10:11:46.320,60577,160,162
10:11:46.638,60575,160,162
10:11:46.670,60572,160,162
10:11:46.772,60575,160,162
10:11:46.960,60577,160,162
10:11:47.530,60580,160,162
10:11:48.066,60577,160,162
10:11:48.066,60580,160,162
10:11:48.066,60577,160,162
10:11:48.087,60580,160,162
10:11:48.203,60582,160,162
10:11:48.243,60585,160,162
10:11:48.673,60587,160,162
10:11:48.675,60590,160,162
10:11:48.702,60592,160,162
10:11:49.200,60590,160,162
10:11:49.202,60587,160,162
10:11:49.203,60590,160,162
10:11:49.204,60587,160,162
10:11:49.212,60585,160,162
10:11:49.224,60587,160,162
10:11:49.675,60590,160,162
10:11:49.684,60592,160,162
10:11:50.060,60590,160,162
10:11:50.126,60592,160,162
10:11:50.164,60590,160,162
10:11:50.176,60592,160,162
10:11:50.361,60590,160,162
10:11:50.639,60592,160,162
10:11:50.675,60590,160,162
10:11:50.676,60587,160,162
10:11:50.676,60590,160,162
10:11:50.704,60587,160,162
10:11:50.704,60590,160,162
10:11:50.704,60587,160,162
10:11:50.705,60590,160,162
10:11:50.850,60587,160,162
10:11:51.020,60590,160,162
10:11:51.056,60592,160,162
10:11:51.178,60595,160,162
10:11:51.194,60597,160,162
10:11:51.675,60595,162,165
10:11:51.678,60592,160,165
10:11:51.706,60590,160,162
10:11:51.707,60592,160,162
10:11:52.161,60595,160,162
10:11:52.586,60592,160,162
10:11:52.701,60590,160,162
10:11:52.815,60587,160,162
10:11:52.883,60590,160,162
10:11:52.902,60587,160,162
10:11:52.939,60585,160,162
10:11:53.200,60587,160,162
10:11:53.561,60585,160,162
10:11:53.562,60587,160,162
10:11:53.673,60590,160,162
10:11:54.228,60592,160,162
10:11:54.249,60590,160,162
10:11:54.293,60592,160,162
10:11:54.323,60590,160,162
10:11:54.519,60592,160,162
10:11:54.701,60590,160,162
10:11:54.721,60587,160,162
10:11:55.203,60585,160,162
10:11:55.384,60582,160,162
10:11:55.491,60585,160,162
10:11:56.386,60587,160,162
10:11:56.388,60590,160,162
10:11:56.389,60587,160,162
10:11:56.392,60590,160,162
10:11:56.392,60587,160,162
10:11:56.394,60590,160,162
10:11:56.639,60587,160,162
10:11:56.643,60585,160,162
10:11:56.674,60587,160,162
10:11:57.047,60590,160,162
10:11:57.659,60592,160,162
10:11:57.678,60595,160,162
10:11:57.680,60597,160,162
10:11:57.681,60595,160,165
10:11:57.681,60597,160,165
10:11:57.682,60595,160,165
10:11:57.706,60597,160,162
10:11:57.834,60600,162,165
10:11:58.206,60602,162,165
10:11:58.270,60605,162,165
10:11:58.325,60602,162,165
10:11:58.677,60600,162,165
10:11:58.850,60597,162,165
10:11:58.922,60595,162,165
10:11:59.411,60592,160,162
10:11:59.597,60595,160,162
10:11:59.706,60592,160,162
10:11:59.797,60590,160,162
10:12:00.147,60592,160,162
10:12:00.173,60590,160,162
10:12:00.202,60587,160,162
10:12:00.202,60590,160,162
10:12:00.302,60587,160,162
10:12:00.410,60590,160,162
10:12:00.439,60587,160,162
10:12:00.523,60590,160,162
10:12:00.626,60592,160,162
10:12:00.627,60590,160,162
10:12:00.627,60592,160,162
10:12:00.786,60595,160,162
10:12:00.787,60597,160,165
10:12:00.793,60595,162,165
10:12:00.795,60592,160,162
10:12:00.823,60590,160,162
10:12:01.176,60587,160,162
10:12:01.205,60585,160,162
10:12:01.471,60582,160,162
10:12:01.675,60585,160,162
10:12:01.677,60587,160,162
10:12:01.704,60590,160,162
10:12:02.176,60592,160,162
10:12:02.240,60590,160,162
10:12:03.178,60592,160,162
10:12:03.180,60595,160,162
10:12:03.207,60597,160,162
10:12:03.348,60600,162,165
10:12:03.574,60597,162,165
10:12:03.605,60595,162,165
10:12:03.679,60592,160,165
10:12:03.679,60595,160,165
10:12:04.087,60592,160,162
10:12:04.177,60590,160,162
10:12:04.177,60587,160,162
10:12:04.177,60590,160,162
10:12:04.180,60587,160,162
10:12:04.180,60590,160,162
10:12:04.180,60587,160,162
10:12:04.183,60590,160,162
10:12:04.183,60587,160,162
10:12:04.383,60585,160,162
10:12:04.427,60582,160,162
10:12:04.678,60580,160,162
10:12:04.679,60582,160,162
10:12:05.177,60580,160,162
10:12:05.187,60577,160,162
10:12:05.187,60580,160,162
10:12:05.188,60577,160,162
10:12:05.190,60580,160,162
10:12:05.190,60577,160,162
10:12:05.214,60575,160,162
10:12:05.216,60577,160,162
10:12:05.216,60575,160,162
10:12:05.233,60577,160,162
10:12:05.391,60575,160,162
10:12:05.426,60577,160,162
10:12:05.709,60580,160,162
10:12:06.099,60577,160,162
10:12:06.210,60580,160,162
10:12:06.274,60577,160,162
10:12:06.324,60580,160,162
10:12:06.378,60577,160,162
10:12:06.565,60580,160,162
10:12:06.679,60582,160,162
10:12:07.071,60580,160,162
10:12:07.108,60582,160,162
10:12:07.601,60580,160,162
10:12:07.602,60582,160,162
10:12:07.603,60580,160,162
10:12:07.603,60582,160,162
10:12:07.700,60580,160,162
10:12:07.700,60582,160,162
10:12:07.837,60585,160,162
10:12:07.919,60582,160,162
10:12:07.943,60585,160,162
10:12:08.235,60582,160,162
10:12:08.413,60585,160,162
10:12:08.446,60582,160,162
10:12:08.545,60580,160,162
10:12:08.750,60577,160,162
10:12:08.815,60580,160,162
10:12:09.098,60577,160,162
10:12:09.098,60580,160,162
10:12:09.133,60577,160,162
10:12:09.196,60580,160,162
10:12:09.268,60577,160,162
10:12:09.273,60575,160,162
10:12:09.273,60577,160,162
10:12:09.274,60575,160,162
10:12:09.278,60572,160,162
10:12:09.278,60575,160,162
10:12:09.279,60572,160,162
10:12:09.282,60575,160,162
10:12:09.336,60572,160,162
10:12:09.431,60570,160,162
10:12:09.537,60567,160,162
10:12:09.538,60570,160,162
10:12:09.540,60567,160,162
10:12:10.441,60565,160,162
10:12:10.506,60567,160,162
10:12:10.718,60570,160,162
10:12:10.770,60572,160,162
10:12:10.910,60575,160,162
10:12:11.258,60572,160,162
10:12:11.259,60575,160,162
10:12:11.354,60572,160,162
10:12:11.690,60575,160,162
10:12:12.208,60577,160,162
10:12:12.210,60580,160,162
10:12:12.482,60577,160,162
10:12:12.741,60580,160,162
10:12:13.182,60582,160,162
10:12:13.182,60580,160,162
10:12:13.183,60582,160,162
10:12:13.707,60580,160,162
10:12:14.060,60582,160,162
10:12:14.068,60585,160,162
10:12:14.363,60582,160,162
10:12:14.383,60585,160,162
10:12:14.450,60582,160,162
10:12:14.452,60580,160,162
10:12:14.472,60582,160,162
10:12:14.567,60585,160,162
10:12:14.579,60582,160,162
10:12:14.611,60585,160,162
10:12:14.800,60582,160,162
10:12:14.800,60585,160,162
10:12:14.800,60582,160,162
10:12:14.979,60580,160,162
10:12:15.616,60577,160,162
10:12:15.659,60580,160,162
10:12:15.984,60577,160,162
10:12:15.995,60575,160,162
10:12:16.067,60572,160,162
10:12:16.079,60575,160,162
10:12:16.190,60572,160,162
10:12:16.337,60575,160,162
10:12:16.393,60577,160,162
10:12:16.393,60575,160,162
10:12:16.429,60572,160,162
10:12:16.429,60575,160,162
10:12:16.431,60577,160,162
10:12:16.434,60575,160,162
10:12:17.184,60572,160,162
10:12:17.184,60575,160,162
10:12:17.185,60572,160,162
10:12:17.199,60570,160,162
10:12:17.202,60572,160,162
10:12:17.204,60570,160,162
10:12:17.286,60572,160,162
10:12:17.357,60570,160,162
10:12:17.427,60572,160,162
10:12:17.495,60575,160,162
10:12:17.694,60572,160,162
10:12:17.788,60570,160,162
10:12:17.788,60572,160,162
10:12:18.185,60575,160,162
10:12:18.473,60572,160,162
10:12:18.685,60575,160,162
10:12:18.685,60577,160,162
10:12:18.900,60580,160,162
10:12:18.901,60577,160,162
10:12:18.902,60580,160,162
10:12:18.902,60577,160,162
10:12:19.472,60580,160,162
10:12:19.489,60577,160,162
10:12:19.648,60580,160,162
10:12:19.744,60577,160,162
10:12:20.011,60580,160,162
10:12:20.212,60582,160,162
10:12:20.476,60580,160,162
10:12:20.723,60577,160,162
10:12:20.949,60575,160,162
10:12:20.985,60572,160,162
10:12:20.986,60575,160,162
10:12:21.489,60572,160,162
10:12:21.489,60575,160,162
10:12:21.489,60572,160,162
10:12:21.687,60575,160,162
10:12:22.212,60572,160,162
10:12:22.212,60575,160,162
10:12:22.430,60572,160,162
10:12:22.430,60570,160,162
10:12:22.432,60572,160,162
10:12:22.711,60570,160,162
10:12:22.711,60572,160,162
10:12:22.715,60575,160,162
10:12:22.827,60572,160,162
10:12:23.186,60570,160,162
10:12:23.189,60567,160,162
10:12:23.192,60570,160,162
10:12:23.192,60567,160,162
10:12:23.346,60565,160,162
10:12:23.352,60567,160,162
10:12:23.387,60565,160,162
10:12:23.685,60567,160,162
10:12:23.951,60565,160,162
10:12:23.951,60567,160,162
10:12:23.952,60565,160,162
10:12:23.952,60567,160,162
10:12:23.952,60565,160,162
10:12:23.953,60567,160,162
10:12:23.953,60565,160,162
10:12:23.953,60567,160,162
10:12:24.225,60570,160,162
10:12:24.714,60567,160,162
10:12:24.881,60565,160,162
10:12:24.999,60562,160,162
10:12:25.000,60565,160,162
10:12:25.003,60562,160,162
10:12:25.003,60565,160,162
10:12:25.185,60562,160,162
10:12:25.186,60565,160,162
10:12:25.738,60567,160,162
10:12:25.893,60570,160,162
10:12:26.085,60572,160,162
10:12:26.086,60570,160,162
10:12:26.225,60572,160,162
10:12:26.273,60570,160,162
10:12:26.274,60572,160,162
10:12:26.809,60575,160,162
10:12:26.818,60577,160,162
10:12:26.818,60575,160,162
10:12:26.818,60577,160,162
10:12:26.819,60575,160,162
10:12:26.849,60572,160,162
10:12:27.004,60570,160,162
10:12:27.097,60567,160,162
10:12:27.160,60570,160,162
10:12:27.297,60567,160,162
10:12:27.335,60570,160,162
10:12:27.461,60567,160,162
10:12:27.793,60570,160,162
10:12:28.334,60567,160,162
10:12:28.511,60570,160,162
10:12:28.654,60572,160,162
10:12:28.759,60570,160,162
10:12:28.814,60572,160,162
10:12:28.921,60570,160,162
10:12:29.185,60567,160,162
10:12:29.188,60565,160,162
10:12:29.214,60567,160,162
10:12:29.688,60565,160,162
10:12:29.719,60567,160,162
10:12:30.046,60565,160,162
10:12:31.128,60567,160,162
10:12:31.234,60570,160,162
10:12:31.786,60567,160,162
10:12:31.786,60570,160,162
10:12:31.786,60567,160,162
10:12:32.255,60570,160,162
10:12:32.989,60567,160,162
10:12:34.241,60570,160,162
10:12:34.271,60567,160,162
10:12:34.530,60570,160,162
10:12:34.731,60567,160,162
10:12:35.412,60570,160,162
10:12:35.826,60567,160,162
10:12:36.188,60570,160,162
10:12:36.818,60567,160,162
10:12:36.919,60570,160,162
10:12:38.115,60572,160,162
10:12:38.321,60575,160,162
10:12:38.325,60577,160,162
10:12:38.406,60580,160,162
10:12:38.479,60577,160,162
10:12:38.479,60580,160,162
10:12:38.479,60577,160,162
10:12:38.480,60580,160,162
10:12:38.480,60577,160,162
10:12:38.480,60580,160,162
10:12:38.562,60577,160,162
10:12:39.139,60575,160,162
10:12:39.139,60577,160,162
10:12:39.163,60575,160,162
10:12:39.167,60572,160,162
10:12:40.319,60575,160,162
10:12:40.853,60572,160,162
10:12:41.821,60575,160,162
10:12:42.917,60572,160,162
10:12:42.995,60570,160,162
10:12:43.027,60572,160,162
10:12:43.302,60570,160,162
10:12:43.747,60567,160,162
10:12:43.920,60570,160,162
10:12:43.954,60572,160,162
10:12:43.986,60570,160,162
10:12:44.125,60567,160,162
10:12:44.389,60565,160,162
10:12:44.390,60567,160,162
10:12:45.104,60570,160,162
10:12:45.804,60567,160,162
10:12:46.341,60565,160,162
10:12:46.342,60567,160,162
10:12:46.342,60565,160,162
10:12:46.393,60567,160,162
10:12:46.719,60570,160,162
10:12:47.947,60567,160,162
10:12:48.343,60565,160,162
10:12:48.345,60562,160,162
10:12:48.351,60565,160,162
10:12:48.371,60562,160,162
10:12:48.565,60565,160,162
10:12:48.594,60567,160,162
10:12:48.728,60570,160,162
10:12:48.729,60572,160,162
10:12:49.142,60570,160,162
10:12:49.382,60567,160,162
10:12:49.760,60565,160,162
10:12:49.763,60567,160,162
10:12:49.763,60565,160,162
10:12:49.764,60567,160,162
10:12:49.764,60565,160,162
10:12:49.766,60567,160,162
10:12:50.064,60570,160,162
10:12:50.193,60572,160,162
10:12:50.473,60575,160,162
10:12:51.050,60572,160,162
10:12:51.065,60575,160,162
10:12:51.207,60572,160,162
10:12:51.673,60575,160,162
10:12:53.366,60572,160,162
10:12:54.011,60575,160,162
10:12:54.443,60572,160,162
10:12:54.693,60575,160,162
10:12:54.915,60577,160,162
10:12:54.933,60575,160,162
10:12:54.934,60577,160,162
10:12:55.460,60575,160,162
10:12:55.693,60572,160,162
10:12:55.722,60570,160,162
10:12:55.731,60572,160,162
10:12:55.756,60570,160,162
10:12:56.197,60567,160,162
10:12:56.725,60565,160,162
10:12:56.927,60562,160,162
10:12:56.988,60565,160,162
10:12:57.225,60567,160,162
10:12:57.712,60570,160,162
10:12:57.900,60567,160,162
